category,offer_url,price,currency,num_images,street_address,description
komercyjne_sprzedaz,https://adresowo.pl/o/lokal-warszawa-al-wilanowska-o0f6b1,,,10,"al. Wilanowska, Warszawa Wilanów, mazowieckie","Do sprzedaży oferujemy atrakcyjny lokal użytkowy o powierzchni 101 m², położony na parterze budynku przy al. Wilanowskiej 9 w Warszawie. Duże witryny zapewniają doskonałą ekspozycję i widoczność z ulicy.

W lokalu obecnie prowadzona jest działalność fitness (siłownia).
Lokal w stanie do indywidualnej aranżacji, z możliwością dostosowania pod różnorodne działalności.

Atuty nieruchomości:
- Pełna instalacja wentylacyjna, przygotowana pod gastronomię.
- Gotowy, zatwierdzony projekt na działalność medyczną.
- Miejsce postojowe w garażu w cenie.
- Dodatkowe miejsca parkingowe bezpośrednio przed lokalem.
- Doskonała lokalizacja z łatwym dostępem dla klientów.
- Lokal dostępny od 01.07.2025.

Cena: kwota brutto (bez VAT).

Idealna propozycja na działalność gastronomiczną, medyczną, fitness lub inne usługi handlowo-usługowe.

Zapraszamy do kontaktu i na prezentację nieruchomości.

Oferta prywatna."
komercyjne_sprzedaz,https://adresowo.pl/o/garaz-miejsce-parkingowe-warszawa-ul-zwierzyniecka-t6e2w1,,,1,"ul. Zwierzyniecka, Warszawa Mokotów, mazowieckie","Miejsce postojowe w budynku przy ul. Zwierzynieckiej 8D.
Bardzo łatwe parkowanie nawet SUV-em.

- Doskonała inwestycja.
- Całodobowa ochrona i monitoring."
komercyjne_sprzedaz,https://adresowo.pl/o/biuro-warszawa-al-komisji-edukacji-narodowej-t4o0o0,,,2,"al. Komisji Edukacji Narodowej, Warszawa Ursynów, mazowieckie","Do wynajęcia atrakcyjna powierzchnia biurowa zlokalizowana na ostatnim piętrze budynku przy Al. Komisji Edukacji Narodowej 18 w Warszawie (zaznaczona kolorem niebieskim). Część powierzchni wspólnej (komunikacja - kolor czerwony) rozliczana jest proporcjonalnie do zajmowanej powierzchni netto.
Szczegóły oferty:

Lokalizacja: Al. K.E.N. 18, Warszawa, Ursynów, obok stacji metro Kabaty

Piętro: 6 (ostatnie piętro)

Dostępny taras: 23,5 m² z widokiem na skrzyżowanie ul. Wąwozowej i Al. KEN

Charakterystyka: Najbardziej reprezentacyjna część biura, nowoczesna przestrzeń z możliwością adaptacji

Możliwości dodatkowe:

W przypadku potrzeby większej powierzchni, istnieje możliwość wydzielenia części holu (zaznaczonej kolorem zielonym) jako prywatnej przestrzeni biurowej, tworząc przeszklone pomieszczenie (do adaptacji na koszt najemcy).

Koszty:

Czynsz: 78 zł/m²

Opłaty eksploatacyjne: 15,17 zł/m²

Media: 7,89 zł/m²

Prąd: 4,60 zł/m² (proporcjonalnie, licznik ogólny dla piętra, budynek wyposażony w kompensator energii biernej – niższe koszty energii)

W przypadku zajęcia powierzchni wspólnej (komunikacja - kolor zielony) na wyłączność, metraż będzie ponownie przeliczony.

Kontakt:

W celu uzyskania dodatkowych informacji lub umówienia się na prezentację prosimy o kontakt: 509 709 703 (pon-pt, 9:00-15:00)"
komercyjne_sprzedaz,https://adresowo.pl/o/lokal-warszawa-al-komisji-edukacji-narodowej-o8z9j6,,,22,"al. Komisji Edukacji Narodowej, Warszawa, mazowieckie","Sprzedam lokal użytkowy i dwa miejsca garażowe. Cena 1 290 000 zł. Lokal może być wykorzystany jako mieszkanie. Jest to gabinet stomatologiczny znajdujący się na nowoczesnym osiedlu zamkniętym w Warszawie przy stacji metra Natolin, Aleja Komisji Edukacji Narodowej 47 lokal U1. Lokal użytkowy jest własnością i posiada księgę wieczystą bez obciążeń. Powierzchnia lokalu użytkowego wynosi 67,70 m2. Lokal użytkowy posiada dwa miejsca postojowe w garażu podziemnym. Lokal jest umeblowany, pomysłowo wykończony, wyposażony w klimatyzację i wentylację. 
Pomieszczenia:
• poczekalnia,
• toaleta dla niepełnosprawnych,
• duży gabinet stomatologiczny z jednym unitem (mogą być podłączone dwa unity),
• toaleta dla personelu ( wanna, pralka),
• sterylizatornia podzielona na strefę brudną i czystą,
• pokój socjalny z aneksem kuchennym,
• dwa stanowiska garażowe w garażu podziemnym.
Przeznaczenie lokalu użytkowego: prowadzenie usług medycznych. 
Gabinet stomatologiczny został zatwierdzony przez SANEPID. Funkcjonował przez kilka lat i posiada dużą bazę pacjentów. Gabinet ma możliwość podłączenia drugiego fotela stomatologicznego, są wszystkie przyłącza podciągnięte do gabinetu.
Możliwość zmiany użytkowania lokalu na inne cele usługowo-handlowe, hotelowe lub mieszkaniowe. 
Prezentowany lokal użytkowy to doskonałe miejsce do prowadzenia działalności gospodarczej jako: 
• gabinet stomatologiczny, 
• gabinet lekarski, 
• gabinet kosmetyczny, 
• salon fryzjerski, 
• kancelaria prawnicza, 
• biuro rachunkowe, 
• doradztwo podatkowe, 
• biuro projektów,
         inne cele usługowo-handlowe lub wynajem lokalu w portalu Booking.
     Istnieje bezpośrednie wejście do lokalu użytkowego od strony ekskluzywnego podwórka.
Wyposażenie: meble wykonane na wymiar, klimatyzacja, wentylacja, domofon, monitoring i całodobowa ochrona. Możliwość szybkiego dostarczenia świadectwa energetycznego.
Cena : 1 290 000 zł.
Zainteresowane osoby proszę o kontakt :
Grażyna Pietrzykowska-Ćwiek, e-mail : 
Wystawiam faktury VAT."
komercyjne_sprzedaz,https://adresowo.pl/o/garaz-miejsce-parkingowe-warszawa-ul-aluzyjna-d9w6w2,,,2,"ul. Aluzyjna, Warszawa Białołęka, mazowieckie","Sprzedam miejsce parkingowe w garażu podziemnym przy ul. Aluzyjnej 4.

Miejsce parkingowe znajduje się w budynku, na zamkniętym osiedlu co zwiększa bezpieczeństwo.

Nie czekaj, skontaktuj się już dziś i umów się na oglądanie!"
komercyjne_sprzedaz,https://adresowo.pl/o/garaz-miejsce-parkingowe-warszawa-ul-marcina-kasprzaka-d2k1p7,,,6,"ul. Marcina Kasprzaka, Warszawa Wola, mazowieckie","ENG/UKR BELOW

Na sprzedaż oferuję: SZEROKIE, ODDZIELONE miejsce postojowe w garażu podziemnym wraz z boksem.

Miejsce znajduje się w idealnej lokalizacji - wjazd odbywa się bezpośrednio z drogi garażowej, bez konieczności manewrowania, co znacznie ułatwia parkowanie nawet większym autem lub początkującym kierowcom.

Dodatkowym atutem jest to, że miejsce jest oddzielone ścianą od sąsiednich miejsc, dzięki czemu nie ma ryzyka, że ktoś z sąsiedztwa najedzie na Twoje miejsce - gwarantuje to pełen komfort i bezpieczeństwo.

Tuż za miejscem postojowym znajduje się zamykany boks, który idealnie nadaje się do przechowywania opon, rowerów, sprzętu sportowego czy rzeczy sezonowych.

Całość stanowi idealne połączenie wygody parkowania oraz dodatkowej przestrzeni do przechowywania.

CENA DO NEGOCJACJI.


--------ENGLISH------------------------


I am offering for sale: a WIDE, SEPARATED parking space in an underground garage with a storage box.

The space is in an ideal location - access is directly from the garage driveway, with no need for maneuvering, which makes parking much easier, even for larger vehicles or beginner drivers.

An additional advantage is that the space is separated from neighboring spots by a wall, so there's no risk of someone parking over your space - ensuring full comfort and safety.

Right behind the parking spot, there is a lockable storage unit (box), perfect for storing tires, bicycles, sports equipment, or seasonal items.

Altogether, this is an ideal combination of convenient parking and extra storage space.

PRICE IS NEGOTIABLE.


------УКРАЇНСЬКА--------------------


Пропоную на продаж: ШИРОКЕ, ВІДОКРЕМЛЕНЕ паркувальне місце в підземному паркінгу разом із коміркою для зберігання.

Місце розташоване в ідеальній локації — заїзд здійснюється безпосередньо з гаражної дороги, без необхідності маневрування, що значно спрощує паркування навіть для великих автомобілів або водіїв-початківців.

Додатковою перевагою є те, що місце відокремлене стіною від сусідніх паркомісць, тож немає ризику, що хтось із сусідів заїде на вашу територію — це гарантує повний комфорт і безпеку.

Одразу за паркувальним місцем розташований закритий бокс, який ідеально підходить для зберігання шин, велосипедів, спортивного інвентарю або сезонних речей.

Усе це — ідеальне поєднання зручного паркування та додаткового простору для зберігання.

ЦІНА ДО ОБГОВОРЕННЯ."
komercyjne_sprzedaz,https://adresowo.pl/o/lokal-warszawa-75-m2-g8i6d9,,,4,"Warszawa Praga-Południe, mazowieckie","Do sprzedania pawilon (trzy kondygnacje, ok. 75 m2), po generalnym remoncie, przystosowany do gastronomii.

Wszelkie odbiory Sanepid, koncesja na piwo, ogródek sezonowy przed lokalem.
Baza klientów poszerzana od dwóch lat.

W obecnej chwili prowadzimy Pizzerię ""Pod Wiatrakiem"" na Pradze Południe.
Zgrana ekipa pracowników. Sprzedaż na miejscu i na wywozy poprzez Pyszne i inne cztery portale.
Działalność sp. z o.o.

Koszt Pawilonu + sp. z o.o. = 600 000 zł.

Wszelkie informacje pod numerem telefonu."
komercyjne_sprzedaz,https://adresowo.pl/o/lokal-warszawa-al-jana-pawla-ii-m7v2t0,,,18,"al. Jana Pawła II, Warszawa Stara Miłosna, mazowieckie","NIERUCHOMOŚĆ Z POTENCJAŁEMDom usługowo - mieszkalny w Starej Miłosnej przy głównej ulicy Jana Pawła II.OPISZostał wybudowany i oddany do użytku w 1995 roku z przeznaczeniem mieszkalno-usługowym.Parter budynku stanowią 3 klimatyzowane pomieszczenia usługowo-handlowe, do każdego z tych pomieszczeń jest oddzielne wejście od frontowej części budynku.Na parterze znajduje się również zaplecze socjalno-magazynowe, dwie toalety, hol, kotłownia oraz garaż.Na piętro prowadzą dwa osobne wejścia od tyłu budynku, z dwoma wiatrołapami i dwiema klatkami schodowymi, co pozwala na uzyskanie dwóch niezależnych mieszkań.Obecnie góra domu to jedno mieszkanie o powierzchni 133 m2.Działka jest zadbana i w pełni zagospodarowana, rosną tu ozdobne tuje, sosny i świerki a wyłożony kostką przestronny parking zapewnia kilka miejsc postojowych na posesji.Miejsca parkingowe znajdują się również w zatoczce przy budynku wzdłuż ulicy.MEDIA- prąd- gaz (ogrzewanie gazowe)- woda z własnego ujęcia ze stacją uzdatniającą (jest możliwość podłączenia się do miejskiej sieci wodociągowej)- kanalizacja miejskaDLA KOGOJest to świetna propozycja dla każdego, kto ma pomysł na swój własny biznes.Tu możesz poprowadzić na przykład małą gastronomię, salon kosmetyczny lub fryzjerski, gabinet stomatologiczny, kwiaciarnię bądź jakąkolwiek inną działalność handlowo-usługową a do pracy będziesz chodzić schodami:)Całość domu możesz tez przekształcić np. na hostel.Oczywiście możesz kupić tę nieruchomość również bez konieczności prowadzenia firmy. Wystarczy, że wynajmiesz pomieszczenia na parterze a dom będzie utrzymywał się sam. OKOLICA I KOMUNIKACJA- Biedronka 350 m- Lidl 650 m- Mazowiecki Park Krajobrazowy 600 m- Szkoła Podstawowa 353 ""Wielkich Odkrywców"" 950 m- przychodnia 1000 m- przystanek autobusowy 350 m- Trakt Brzeski (przystanek autobusowy) 900 m- wyjazd na trasę S17 2000 mZapraszam do zapoznania się z tą propozycją.

Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego."
komercyjne_sprzedaz,https://adresowo.pl/o/lokal-warszawa-ul-stefana-batorego-f7o6h7,,,11,"ul. Stefana Batorego, Warszawa Mokotów, mazowieckie","Szczegóły poniżej:

LOKAL:  
Powierzchnia lokalu wynosi 17,8 m kw. Ten komfortowy lokal składa się z pokoju z aneksem kuchennym oraz łazienki. Kuchnia wyposażona w zmywarkę, płytę indukcyjną oraz lodówkę podblatową. Pokój zawiera wygodną kanapę z funkcją spania, miejscem do pracy oraz szeregiem inteligentnie wkomponowanych szafek i 2 szaf. W pomieszczeniu znajduje się również biurko oraz bardzo wygodne krzesło do pracy. 
W lokalu znajduje się łazienka z prysznicem, szafą oraz lustrem z ukrytą szafką.  
Podłoga w lokalu wyłożona jest jasnymi panelami, na której znajduje się gustowny dywan. 
Lokal znajduje się na wysokim parterze. Kawalerka pięknie doświetlona dzięki dużym oknom.

Stan techniczny lokalu bardzo dobry, z delikatnymi śladami użytkowania. Przy sprzedaży istnieje opcja częściowej likwidacji wspomnianych śladów użytkowania. Nie wymaga żadnego wkładu finansowego.
Lokal został przygotowany pod najem krótkoterminowy i tak jest obecnie wykorzystywany. W lokalu mieszka przemiły i bezproblemowy wynajmując, który płaci regularnie czynsz 2000 zł + opłaty w wys. ok. 400 zł. 
Lokal na sprzedaż z praktycznie całym wyposażeniem widocznym na zdjęciach. Szczegóły do uzgodnienia.

BUDYNEK
Lokal mieści się w budynku przy ul. Batorego 16, w którym znajduje się ogólnodostępna pralnia oraz łazienka dla korzystających z budynku. Przed budynkiem jest ogólnodostępny parking, parking dla rowerów oraz paczkomat.
Warto wspomnieć, że budynek przeszedł generalny remont w 2021 roku. Remont obejmował elewacje, powierzchnie wspólne, wymianę okien oraz wszystkich instalacji.
Lokale położone w budynku przy ul. Batorego 16 posiadają zgodę na wynajem krótkoterminowy od wspólnoty mieszkaniowej, ponieważ wynajem krótkoterminowy, wynajmem dla studentów i osób młodych oraz prowadzenie biur jest głównym przeznaczeniem lokali tu się znajdujących.

LOKALIZACJA:
Budynek znajduje się w bezpośrednim sąsiedztwie parku Pole Mokotowskie. Duży atut! :) 
Miejsce doskonale skomunikowane. 
ok. 300 m jest stacja metra Pole Mokotowskie, dojazd do centrum miasta zajmuje niecałe 5 minut.
ok. 300 m do przystanków tramwajowych i autobusowych i do Gmachu Głównego SGH.
W odległości krótkiego spaceru są takie uczelnie jak Politechnika Warszawska, Uniwersytet Medyczny.
W pobliżu znajduje się dużo restauracji, barów oraz klub Stodoła.

ODPOWIEDNIE DLA:
Inwestora - dla osób szukających bezpiecznej lokaty kapitału w nieruchomości. Lokale posiadają odrębną księgi wieczyste i może być zaadaptowany na:
- lokale usługowe (opcja przyczepienia baneru reklamowego),
- biura
- mini apartament

STAN PRAWNY:
Pełna własność z założoną księgą wieczystą na lokal. KW bez obciążeń. Według KW jest to lokal niemieszkalny, co jest przeszkodą do uzyskania kredyty hipotecznego. Sprzedaż bezpośrednia.  
Istnieje opcja dokupienia lokalu znajdującego się obok, po szczegóły zapraszam do kontaktu. :)  
Telefon odbiera mój asystent.  Do zobaczenia! :)  "
komercyjne_sprzedaz,https://adresowo.pl/o/lokal-warszawa-ul-klobucka-k7b1m7,,,10,"ul. Kłobucka, Warszawa Ursynów, mazowieckie","FOR SALE / NA SPRZEDAŻ - Commercial Premises / Lokal Użytkowy Kłobucka 8, Warsaw / Warszawa

Price / Cena: 15,000 PLN/m²
Area / Powierzchnia: 104 m²

Direct from Owner / Bezpośrednio od właściciela - No Agent / Bez prowizji.

Excellent commercial unit with large shop windows and direct street access, located in a row of active businesses in a fast-developing area of Warsaw.
Świetny lokal użytkowy z dużymi witrymami i wejściem bezpośrednio od ulicy, w ciągu działających lokali usługowych w dynamicznie rozwijającej się okolicy.

Surrounded by four newly built, fully inhabited residential estates ensuring high foot traffic.
Wokół znajdują się cztery nowe, w pełni zamieszkane osiedla mieszkaniowe, gwarantujące stały ruch pieszy.

Nearby businesses / W sąsiedztwie:
- Żabka
- Stokrotka
- Kindergarten / Przedszkole
- Jeweler / Jubiler
- Optician / Optyk
- Beauty salons / Salony kosmetyczne

Highly recommended / Gorąco polecam - great location &amp; business potential / doskonała lokalizacja i potencjał inwestycyjny!"
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-srodmiescie-ul-krasiczynska-n0z9f7,,,6,"ul. Krasiczyńska, Warszawa Śródmieście, mazowieckie","Zdjęcia są stare. Mieszkanie wygląda zdecydowanie ładniej.

9-metrowy pokój w mieszkaniu 3-pokojowym. Pozostałe pokoje zajmują dwie miłe Panie.

Okolica fajna:
- Metro i autobusy: dwie minuty od klatki,
- sklepy wszystkie branże,
- centrum handlowe,
- park,
- szpital,
- lasek.

Cena: 1000,00 zł + co drugi miesiąc rozliczenia mediów (woda, energia, gaz, śmieci).

Jako właściciel przyjeżdżam tylko na życzenie mieszkańców w lokalu."
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-ursynow-ul-stanislawa-kulczynskiego-l6u2p0,,,5,"ul. Stanisława Kulczyńskiego, Warszawa Ursynów, mazowieckie","Słoneczny pokój przy stacji metra.(3 min piechotą).Wszystkie udogodnienia,sklepy,szkoły ,bazarek,poczta,banki. Młodzi lokatorzy studiujący i pracujący."
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-wola-ul-plocka-u8n0h5,,,12,"ul. Płocka, Warszawa Wola, mazowieckie","Warszawa, Wola, 2 Pokoje lub 1 Pokój do wynajęcia obok metra Płocka (bez właściciela)

Do wynajęcia dwa niezależne pokoje ok 9 i 11 m2  dla dwóch młodych osób, chłopaka i dziewczyny lub dwóch dziewczyn (studiujących/pracujących).

Są to mały i średni pokój w 3 pokojowym samodzielnym mieszkaniu (ok 53 m2) bez właściciela. W trzecim pokoju mieszka młoda, sympatyczna, studiująca i pracująca dziewczyna z Polski.
Ze względu na młodą studentkę, która mieszka obecnie w jednym pokoju, poszukujemy młodych, raczej niepalących osób z Polski studiujących lub pracujących. 

Koszt poszczególnych pokoi to 1000 i 1150 zł  plus 400 zł na opłaty, co daje 1400 i 1550 zł za pokój
W skład opłat wchodzą między innymi czynsz do spółdzielni, prąd, gaz, woda, internet, śmieci itp. (opłata 400 zł jest stała, ryczałtowa i nie będzie zmieniana)

Pokoje są nieprzechodnie jasne słoneczne, ciepłe, ciche, okna od podwórza z fajnym widokiem na rosnącą Warszawę.
W pokojach duże rozkładane łóżka, szafy, szafki, półki na książki, biurka, fotele. (istnieje możliwość dostawienia potrzebnych mebli lub zabrania zbędnych)

Mieszkanie niedawno malowane, umeblowane i wyposażone w sprzęty takie jak lodówka, pralka, zmywarka, mikrofalówka, odkurzacz itp.
Wszystkie pomieszczenia z wejściem z przedpokoju - nie ma pokoi przechodnich!!!
Duże lustra w przedpokojach. W mniejszym pokoju duże okno z długim parapetem (jeśli ktoś np lubi kwiaty będą miały gdzie stać)
Widna oddzielna kuchnia z oknem, w pełni umeblowana i wyposażona. Oddzielnie Łazienka i oddzielnie WC.
Możliwość trzymania rowerów w zamykanym na klucz pomieszczeniu na klatce schodowej.
W bloku winda, domofon, monitorowana klatka schodowa.

Warszawa Bliska Wola, do Metro Płocka 1 minuta spacerkiem.
Blisko centrum ale jednocześnie w oddali od przytłaczających wielkich wieżowców.
Przed blokiem ciche, duże kameralne, zielone podwórko których już niewiele w ciasnych blokowiskach.
W odległości do 100 metrów kilka sklepów spożywczych i usługowych.
Bardzo dobra komunikacja: blisko metro, tramwaje, autobusy, ścieżki rowerowe.
- w niedalekiej odległości ok 15 minut spacerkiem dworzec PKP Warszawa Zachodnia.
W pobliżu szpital, szkoły, bary, restauracje, nowe centrum biznesowe przy Rondzie Daszyńskiego.

Wymagana kaucja w wysokości miesięcznego czynszu.
Do wynajęcia od 1-go lipca 2025 r.
(jeśli ogłoszenie widnieje to znaczy, że temat jest jeszcze aktualny)

Zapraszamy do kontaktu na podany nr telefonu

lub mailowo przez formularz ogłoszeniowy."
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-imielin-ul-ferdynanda-magellana-o7o8o2,,,3,"ul. Ferdynanda Magellana, Warszawa Imielin, mazowieckie","Super lokalizacja. Blisko SGGW,Leklerc,metro. Mieszkanie 3pokojowe. W 2 pokojach mieszkają 2 mlode,miłe kobiety.Spokojne osiedle."
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-mokotow-ul-bukowinska-v0w6r0,,,8,"ul. Bukowińska, Warszawa Mokotów, mazowieckie","Mam do wynajęcia pokój na ulicy Bukowińskiej w nowym budownictwie o powierzchni 18 metrów kwadratowych.

Osiedle jest strzeżone i nazywa się ""Dom pod Zegarem"".

Pokój jest w mieszkaniu 3-pokojowym, w którym mieszkają obecnie dwie pracujące dziewczyny. W korytarzu znajduje się duża wnękowa szafa na kurtki, obuwie.

W pokoju znajduje się:
- łóżko 200x150,
- wygodna sofa,
- stolik,
- duża szafa,
- biurko,
- krzesło.

W środku szafy (na drzwiach) znajduje się lustro.

Mieszkanie znajduje się w pobliżu metra Wilanowska (200-250 m) oraz wszystkich innych arterii komunikacyjnych. W pobliżu znajduje się Biedronka, siłownia Zdrofit, Galeria Mokotów.

Dodatkowe opłaty to energia elektryczna co 2 msc oraz Internet/msc.

Pokój wolny od 1 lipca 2025 roku."
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-nowodwory-ul-paslecka-i2x1j2,,,10,"ul. Pasłęcka, Warszawa Nowodwory, mazowieckie","Przytulny pokój 13 min. tramwajem do metra Młociny
Bez prowizji. Bez właściciela. Bez tłumów w kuchni i w łazience. Od zaraz do wynajęcia zamykany na klucz nieprzechodni pokój dla 1 osoby, w kameralnym mieszkaniu 3-pokojowym (i 3-osobowym) na I piętrze. Warszawa Nowodwory, nieopodal skrzyżowania Światowida i Ordonówny.
W pokoju pojemna szafa z pawlaczem na walizki, biurko, krzesło, półka oraz wygodne łóżko. Na korytarzu – dodatkowa szafa do podziału dla 3 osób. Łazienka z umywalką i wanną, osobno wc. W mieszkaniu pralka, lodówka, piekarnik, zmywarka, mikrofalówka, czajnik, garnki, patelnie, sztućce, talerze itp., odkurzacz, żelazko, deska do prasowania.
6 min. pieszo do przystanku tramwajowego Nowodwory, z którego tramwaj linii nr 2 odjeżdża do metra Młociny z co 4 minuty, a tramwaj nr 17 – do metra Słodowiec co 8 min. Liczne autobusy (186, 211, 509, 516, 518 oraz nocne (N01, N03, N13) zabiorą nas z przystanku autobusowego Nowodwory w różne miejsca Warszawy (również do centrum). 
186 – na Bielany, na Wolę, na Ochotę,
509 – na Żerań, Pragę Północ, Gocław,
516 - na Żerań,
518 – na metro Marymont, pl. Wilsona, Dworzec Gdański, Krakowskie Przedmieście, pl. Trzech Krzyży.
Dodatkowo autobus 211 – spod bloku na Żerań, a w nocy spod bloku – N63 do centrum. 
Ok. 2 min. pieszo – Galeria pod Dębami, a w niej m.in. poczta, Rossmann, Pizza Hut, Stokrotka, apteka. Po drugiej stronie ulicy – Biedronka. Ok. 3 min. pieszo – Bistro, a w nim pyszne i tanie obiady domowe.
Mieszkanie dwupoziomowe. W pozostałych pokojach mieszka dwóch pracujących panów.
Pokój tylko dla młodej pracującej osoby biegle posługującej się językiem polskim, która ceni sobie szybki i dogodny dojazd do głównych miejsc w mieście. Utrzymywanie porządku nie jest dla Ciebie niczym nadzwyczajnym. Nie ingerujemy w Twoje życie, nie przychodzimy bez zapowiedzi, nie robimy problemów z niczego.
Zakaz palenia i trzymania jakichkolwiek zwierząt w pokoju i mieszkaniu. Jeśli imprezujący, to poza domem. 
900 zł + 300 zł opłaty (prąd, Internet, woda, c.o. itp.). Wymagana kaucja 1300 zł. Cena dotyczy wynajmu do 30.09.2025 r. Brak innych kosztów.
Bezpośrednio, umowa z właścicielką. Tel. 535 585 487. Proszę o kontakt telefoniczny.
Jeśli nie odbieram telefonu - proszę o SMS z krótką informacją o sobie: gdzie pracujesz, od kiedy, na jak długo chcesz wynająć itp.
Nie współpracuję z agencjami i proszę, aby do mnie nie dzwoniły.
"
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-wola-ul-zawiszy-y3f7k6,,,7,"ul. Zawiszy, Warszawa Wola, mazowieckie","LOKALIZACJA:
-Warszawska Wola
-3 min piechotą do przystanku tramwajowego i autobusowego
-Metro Młynów – ~8 min na nogach
-W pobliżu wszystko, co potrzeba: Carrefour, Biedronka, Żabka, apteka, pralnia, Orlen, Pepco, bary, piekarnia i inne
-Spokojna, zielona okolica z dobrym parkingiem i drzewami za oknem

MIESZKANIE:

-Bez właściciela
-5 pokoi
-Kuchnia z mikrofalą, lodówką i płytą indukcyjną
-Łazienka z prysznicem
-Pralka
-Internet

POKÓJ:

-Pokój jednoosobowy
-Umeblowany (szafa, łóżko, biurko, wieszak, kaloryfer)

KOSZTY:

-950 zł czynszu
-300 zł ryczałt za media

DLA KOGO:

Tylko osoby z Polski do 30 roku życia

Dostępny od 1 lipca"
pokoje_wynajem,https://adresowo.pl/o/pokoj-wynajem-warszawa-mokotow-ul-broniwoja-p7n6r0,,,11,"ul. Broniwoja, Warszawa Mokotów, mazowieckie","Do wynajęcia od zaraz umeblowany pokój (kanapa, biurko, szafa) w 3-pokojowym mieszkaniu z windą na Mokotowie (al. Niepodległości). Zaledwie 3 minuty pieszo do metra Wierzbno.

Pokój dla jednej osoby – osoba pracująca/student(niepaląca/y). Wspólna kuchnia i łazienka z dwójką spokojnych lokatorów.

Cena: 1300 + opłaty (~100 zł)
W pobliżu: metro, sklepy, apteka, parki, siłownia, basen.
Zapraszam do kontaktu!"
